TZ16_CODE,TZ16_NAME,Tz16_Area,Flag,CBD,Gr_Parra,Gr_Penrith,Liverpool,Campbeltn,Airport,SA4_adj_ID,SA4_adj_NAME,SA4_adj_index,ABM_zone
5106,Bateau Bay Primary School,1982666.421,0,0,0,0,0,0,0,26, Central Coast,15,2574
5107,Bateau Bay,1967419.881,0,0,0,0,0,0,0,26, Central Coast,15,2575
5110,Doyalson,6668932.248,0,0,0,0,0,0,0,26, Central Coast,15,2576
5111,Doyalson Golf Driving Range,1595856.134,0,0,0,0,0,0,0,26, Central Coast,15,2577
5112,Colongra Lake,7878100.218,0,0,0,0,0,0,0,26, Central Coast,15,2578
5113,Blue Haven Primary School,1500717.375,0,0,0,0,0,0,0,26, Central Coast,15,2579
5114,Blue Haven,1019454.953,0,0,0,0,0,0,0,26, Central Coast,15,2580
5115,San Remo,1321016.444,0,0,0,0,0,0,0,26, Central Coast,15,2581
5116,San Remo_Camp Breakaway,956104.3357,0,0,0,0,0,0,0,26, Central Coast,15,2582
5119,Budgewoi Beach,5850132.828,0,0,0,0,0,0,0,26, Central Coast,15,2583
5120,Budgewoi,1394607.769,0,0,0,0,0,0,0,26, Central Coast,15,2584
5121,Buff Point,2090526.994,0,0,0,0,0,0,0,26, Central Coast,15,2585
5126,Berkeley Vale,2730635.431,0,0,0,0,0,0,0,26, Central Coast,15,2586
5127,Chittaway Bay Shopping Centre,3725782.545,0,0,0,0,0,0,0,26, Central Coast,15,2587
5128,Berkeley Vale High School,1922378.919,0,0,0,0,0,0,0,26, Central Coast,15,2588
5129,Killarney Vale Industrial Area_North,774709.9163,0,0,0,0,0,0,0,26, Central Coast,15,2589
5130,Killarney Vale Industrial Area_South,1410878.536,0,0,0,0,0,0,0,26, Central Coast,15,2590
5131,Tumbi Umbi,13888150.21,0,0,0,0,0,0,0,26, Central Coast,15,2591
5134,Charmhaven,2118209.485,0,0,0,0,0,0,0,26, Central Coast,15,2592
5135,Lake Haven,1504383.323,0,0,0,0,0,0,0,26, Central Coast,15,2593
5136,Gorokan,1386311.751,0,0,0,0,0,0,0,26, Central Coast,15,2594
5137,Kanwal,1383404.416,0,0,0,0,0,0,0,26, Central Coast,15,2595
5138,Kanwal_Pipeclay Point,855137.9244,0,0,0,0,0,0,0,26, Central Coast,15,2596
5139,Wyongah,2364906.387,0,0,0,0,0,0,0,26, Central Coast,15,2597
5140,Tuggerawong,1614779.203,0,0,0,0,0,0,0,26, Central Coast,15,2598
5143,Yarramalong,188824615.5,0,0,0,0,0,0,0,26, Central Coast,15,2599
5144,Dooralong Valley Resort Dooralong,157286122.2,0,0,0,0,0,0,0,26, Central Coast,15,2600
5148,Munmorah State Rec Area,18151886.57,0,0,0,0,0,0,0,26, Central Coast,15,2601
5149,Lake Munmorah Industrial Area,14359870.57,0,0,0,0,0,0,0,26, Central Coast,15,2602
5150,Lake Munmorah,2916447.351,0,0,0,0,0,0,0,26, Central Coast,15,2603
5153,Ourimbah SF,91881103.78,0,0,0,0,0,0,0,26, Central Coast,15,2604
5154,Fountaindale,7759264.929,0,0,0,0,0,0,0,26, Central Coast,15,2605
5155,Ourimbah Station_West,7536790.296,0,0,0,0,0,0,0,26, Central Coast,15,2606
5156,Uni of Newcastle Central Coast Campus_Ourimbah S,6724005.691,0,0,0,0,0,0,0,26, Central Coast,15,2607
5159,Gwandalan,4000224.896,0,0,0,0,0,0,0,26, Central Coast,15,2608
5160,Summerland Point,5161809.895,0,0,0,0,0,0,0,26, Central Coast,15,2609
5163,Tuggerah Beach,7463673.454,0,0,0,0,0,0,0,26, Central Coast,15,2610
5164,The Entrance_Lakeside Shopping Centre,1394331.289,0,0,0,0,0,0,0,26, Central Coast,15,2611
5165,Long Jetty_North_Blue Bay,1545796.553,0,0,0,0,0,0,0,26, Central Coast,15,2612
5166,Long Jetty_Central_Toowoon Bay,1358749.792,0,0,0,0,0,0,0,26, Central Coast,15,2613
5167,Long Jetty_South_Shelly Beach,2069531.549,0,0,0,0,0,0,0,26, Central Coast,15,2614
5170,Toukley,3595130.164,0,0,0,0,0,0,0,26, Central Coast,15,2615
5171,Hargraves Beach,2664999.826,0,0,0,0,0,0,0,26, Central Coast,15,2616
5172,Soldiers Beach,4242141.88,0,0,0,0,0,0,0,26, Central Coast,15,2617
5175,Tuggerah Industrial Area,4569428.39,0,0,0,0,0,0,0,26, Central Coast,15,2618
5176,Tuggerah_Tacoma South,5582869.281,0,0,0,0,0,0,0,26, Central Coast,15,2619
5177,Mardi Dam,8598318.886,0,0,0,0,0,0,0,26, Central Coast,15,2620
5178,Tuggerah Station,2434317.901,0,0,0,0,0,0,0,26, Central Coast,15,2621
5179,Tuggerah_Lees Res,931772.5655,0,0,0,0,0,0,0,26, Central Coast,15,2622
5180,Westfield Tuggerah,5676500.384,0,0,0,0,0,0,0,26, Central Coast,15,2623
5181,Hamlyn Terrace_Primrose Dr and Peony Pl,537645.9595,0,0,0,0,0,0,0,26, Central Coast,15,2624
5182,Warnervale_Minnesota Rd Pacific Hwy,874050.0837,0,0,0,0,0,0,0,26, Central Coast,15,2625
5183,Wallarah,6582117.62,0,0,0,0,0,0,0,26, Central Coast,15,2626
5184,Charmhaven_West,7835182.6,0,0,0,0,0,0,0,26, Central Coast,15,2627
5185,Warnervale Interchange,3464139.056,0,0,0,0,0,0,0,26, Central Coast,15,2628
5186,Woongarrah_Hiawatha Rd and Mataram Rd,1777029.772,0,0,0,0,0,0,0,26, Central Coast,15,2629
5187,Woongarrah Public Schoolool,1432436.409,0,0,0,0,0,0,0,26, Central Coast,15,2630
5188,Warnervale Station_West,10238475.73,0,0,0,0,0,0,0,26, Central Coast,15,2631
5189,Hamlyn Terrace_Sparks Rd and Dundonald Rd,951888.5765,0,0,0,0,0,0,0,26, Central Coast,15,2632
5190,Warnervale Rugby Club,1807496.253,0,0,0,0,0,0,0,26, Central Coast,15,2633
5191,Warnervale Station_East,2462865.643,0,0,0,0,0,0,0,26, Central Coast,15,2634
5192,Wyong Hospital,652389.6133,0,0,0,0,0,0,0,26, Central Coast,15,2635
5193,Warnervale Public School,381437.708,0,0,0,0,0,0,0,26, Central Coast,15,2636
5194,Wadalba_West,899655.7903,0,0,0,0,0,0,0,26, Central Coast,15,2637
5195,Wadalba_Melbourne Rd and Voyager St,1817915.016,0,0,0,0,0,0,0,26, Central Coast,15,2638
5196,Wadalba Community School,1093940.154,0,0,0,0,0,0,0,26, Central Coast,15,2639
5198,Watanobbi,1738490.753,0,0,0,0,0,0,0,26, Central Coast,15,2640
5199,North Wyong Industrial Area,4716013.59,0,0,0,0,0,0,0,26, Central Coast,15,2641
5200,Hunter Institute of Technology_Wyong Campus,3640820.243,0,0,0,0,0,0,0,26, Central Coast,15,2642
5201,Tacoma,2297190.527,0,0,0,0,0,0,0,26, Central Coast,15,2643
5202,Wyong Station_East,2612583.396,0,0,0,0,0,0,0,26, Central Coast,15,2644
5300,Avoca Beach,4433247.268,0,0,0,0,0,0,0,26, Central Coast,15,2645
5301,Copacabana Beach,1991935.13,0,0,0,0,0,0,0,26, Central Coast,15,2646
5304,St Huberts Island,540061.3784,0,0,0,0,0,0,0,26, Central Coast,15,2647
5305,Macmasters Beach,3580872.825,0,0,0,0,0,0,0,26, Central Coast,15,2648
5306,Little Beach,13613692.85,0,0,0,0,0,0,0,26, Central Coast,15,2649
5307,Empire Bay,7125466.854,0,0,0,0,0,0,0,26, Central Coast,15,2650
5308,Putty Beach,7166177.116,0,0,0,0,0,0,0,26, Central Coast,15,2651
5311,Mangrove Mountain,315191152.1,0,0,0,0,0,0,0,26, Central Coast,15,2652
5312,Brisbane Water NP_North,75335105,0,0,0,0,0,0,0,26, Central Coast,15,2653
5313,Somersby,13748021.15,0,0,0,0,0,0,0,26, Central Coast,15,2654
5314,Brisbane Water NP_South,35752159.58,0,0,0,0,0,0,0,26, Central Coast,15,2655
5315,Dharug NP,216894341,0,0,0,0,0,0,0,26, Central Coast,15,2656
5316,Peat Island Hospital,42987988.11,0,0,0,0,0,0,0,26, Central Coast,15,2657
5317,Wondabyne Station,66591380.86,0,0,0,0,0,0,0,26, Central Coast,15,2658
5320,Colonial Barn Holgate,9655823.328,0,0,0,0,0,0,0,26, Central Coast,15,2659
5321,The Plant Place Matcham,9006478.693,0,0,0,0,0,0,0,26, Central Coast,15,2660
5322,Pottery Loft Erina Heights,2576524.665,0,0,0,0,0,0,0,26, Central Coast,15,2661
5323,Erina Fair,1305003.66,0,0,0,0,0,0,0,26, Central Coast,15,2662
5324,Erina_Tarragal Glen Retirement Village,1245460.73,0,0,0,0,0,0,0,26, Central Coast,15,2663
5325,Erina High School,1111697.804,0,0,0,0,0,0,0,26, Central Coast,15,2664
5326,Green Point Shopping Centre,2571462.317,0,0,0,0,0,0,0,26, Central Coast,15,2665
5327,Sculpture Park Green Point,6257507.299,0,0,0,0,0,0,0,26, Central Coast,15,2666
5328,Central Coast Stadium,584586.9383,0,0,0,0,0,0,0,26, Central Coast,15,2667
5330,West Gosford Industrial Area,2758382.837,0,0,0,0,0,0,0,26, Central Coast,15,2668
5331,Gosford Golf Course,1310826.546,0,0,0,0,0,0,0,26, Central Coast,15,2669
5332,North Gosford Private Hospital,1766061.16,0,0,0,0,0,0,0,26, Central Coast,15,2670
5333,Gosford Racecourse,1570336.276,0,0,0,0,0,0,0,26, Central Coast,15,2671
5334,Gosford Station_East,440628.5293,0,0,0,0,0,0,0,26, Central Coast,15,2672
5335,Chertsey Public School,3205205.899,0,0,0,0,0,0,0,26, Central Coast,15,2673
5336,Gosford Industrial Area,590047.8669,0,0,0,0,0,0,0,26, Central Coast,15,2674
5337,Springfield,2178726.886,0,0,0,0,0,0,0,26, Central Coast,15,2675
5338,East Gosford,1322658.909,0,0,0,0,0,0,0,26, Central Coast,15,2676
5339,St Josephs Girls School,1152506.247,0,0,0,0,0,0,0,26, Central Coast,15,2677
5342,Mt Penang Parklands,2046188.559,0,0,0,0,0,0,0,26, Central Coast,15,2678
5343,Kariong Recreation Area,1320152.479,0,0,0,0,0,0,0,26, Central Coast,15,2679
5344,Kariong,4924404.622,0,0,0,0,0,0,0,26, Central Coast,15,2680
5347,Avoca Fine Art Gallery Kincumber,3598762.771,0,0,0,0,0,0,0,26, Central Coast,15,2681
5348,Kincumber Shopping Centre,2499993.325,0,0,0,0,0,0,0,26, Central Coast,15,2682
5349,Kincumber Industrial Area,5967286.457,0,0,0,0,0,0,0,26, Central Coast,15,2683
5352,Narara_Canning Park,2285174.121,0,0,0,0,0,0,0,26, Central Coast,15,2684
5353,Narara Valley High School,4642112.446,0,0,0,0,0,0,0,26, Central Coast,15,2685
5354,Narara_Gavenlock Oval,760383.8949,0,0,0,0,0,0,0,26, Central Coast,15,2686
5357,Niagara Park Station_West,4012869.261,0,0,0,0,0,0,0,26, Central Coast,15,2687
5358,Lisarow Station_West,2021333.148,0,0,0,0,0,0,0,26, Central Coast,15,2688
5359,Niagara Park Station_East,579688.1578,0,0,0,0,0,0,0,26, Central Coast,15,2689
5360,Lisarow Station_East,3163544.741,0,0,0,0,0,0,0,26, Central Coast,15,2690
5361,Lisarow,6921969.814,0,0,0,0,0,0,0,26, Central Coast,15,2691
5364,Point Clare_Fagan Park,2078420.551,0,0,0,0,0,0,0,26, Central Coast,15,2692
5365,Point Clare Station,1251239.754,0,0,0,0,0,0,0,26, Central Coast,15,2693
5366,Tascott Station,2125363.435,0,0,0,0,0,0,0,26, Central Coast,15,2694
5367,Koolewong Station,1319843.035,0,0,0,0,0,0,0,26, Central Coast,15,2695
5370,Saratoga Ferry Wharf,3152075.307,0,0,0,0,0,0,0,26, Central Coast,15,2696
5371,Davistown Ferry Wharf Lintern St,1607349.02,0,0,0,0,0,0,0,26, Central Coast,15,2697
5374,Terrigal_North,2526674.005,0,0,0,0,0,0,0,26, Central Coast,15,2698
5375,Our Lady Of The Sea Catholic Primary School,1053257.709,0,0,0,0,0,0,0,26, Central Coast,15,2699
5376,Terrigal_South,1682303.089,0,0,0,0,0,0,0,26, Central Coast,15,2700
5377,Terrigal Beach,2154508.52,0,0,0,0,0,0,0,26, Central Coast,15,2701
5378,North Avoca Beach,2671209.971,0,0,0,0,0,0,0,26, Central Coast,15,2702
5381,Brisbane Water Secondary College Umina Campus,1534935.31,0,0,0,0,0,0,0,26, Central Coast,15,2703
5382,Umina Beach_Barrenjoey Rd,986917.4551,0,0,0,0,0,0,0,26, Central Coast,15,2704
5383,Ettalong Markets Ettalong Beach,1418313.325,0,0,0,0,0,0,0,26, Central Coast,15,2705
5384,Umina Beach_Bapaume Av,1291726.539,0,0,0,0,0,0,0,26, Central Coast,15,2706
5385,Umina Beach_Ocean Beach Rd,1247263.426,0,0,0,0,0,0,0,26, Central Coast,15,2707
5386,Ocean Beach,933480.8397,0,0,0,0,0,0,0,26, Central Coast,15,2708
5387,Umina Beach_Ocean Beach Holiday Park,1829652.713,0,0,0,0,0,0,0,26, Central Coast,15,2709
5388,Pearl Beach,15939254.49,0,0,0,0,0,0,0,26, Central Coast,15,2710
5391,Wamberal Gallery Wamberal,6376506.447,0,0,0,0,0,0,0,26, Central Coast,15,2711
5392,Forresters Beach,3814029.411,0,0,0,0,0,0,0,26, Central Coast,15,2712
5393,Wamberal Beach,3506472.986,0,0,0,0,0,0,0,26, Central Coast,15,2713
5396,Phegans Bay,10357810.17,0,0,0,0,0,0,0,26, Central Coast,15,2714
5397,Woy Woy Station,1404080.384,0,0,0,0,0,0,0,26, Central Coast,15,2715
5398,Brisbane Waters Private Hospital,1566803.854,0,0,0,0,0,0,0,26, Central Coast,15,2716
5399,Everglades Golf Course,2562392.69,0,0,0,0,0,0,0,26, Central Coast,15,2717
5400,Blackwall,1499220.352,0,0,0,0,0,0,0,26, Central Coast,15,2718
5403,Narara Station_East,530902.0257,0,0,0,0,0,0,0,26, Central Coast,15,2719
5404,Wyoming,1601615.844,0,0,0,0,0,0,0,26, Central Coast,15,2720
5405,Wyoming Shopping Village,4111676.255,0,0,0,0,0,0,0,26, Central Coast,15,2721
5406,North Gosford Industrial Area,2121533.297,0,0,0,0,0,0,0,26, Central Coast,15,2722
5500,Rixon Pass Cataract,743211496.1,0,0,0,0,0,0,0,28, Illawarra,17,2723
5600,Towradgi Station,1475906.871,0,0,0,0,0,0,0,28, Illawarra,17,2724
5601,Balgownie Primary School,2821189.097,0,0,0,0,0,0,0,28, Illawarra,17,2725
5602,Fernhill,1472939.134,0,0,0,0,0,0,0,28, Illawarra,17,2726
5603,Uni of Wollongong Innovation Campus_Fairy Meadow,2315476.467,0,0,0,0,0,0,0,28, Illawarra,17,2727
5604,Balgownie,1858130.458,0,0,0,0,0,0,0,28, Illawarra,17,2728
5605,Fairy Meadow,1841193.387,0,0,0,0,0,0,0,28, Illawarra,17,2729
5606,Illawarra Institute of Technology Wollongong Campus,461091.6654,0,0,0,0,0,0,0,28, Illawarra,17,2730
5609,Bellambi Station_West,591059.8457,0,0,0,0,0,0,0,28, Illawarra,17,2731
5610,South Bulli Colliery Cataract,3223827.364,0,0,0,0,0,0,0,28, Illawarra,17,2732
5611,Bellambi_Holy Spirit College,980122.9991,0,0,0,0,0,0,0,28, Illawarra,17,2733
5612,Bellambi Beach,1280544.267,0,0,0,0,0,0,0,28, Illawarra,17,2734
5613,Corrimal Station_West,1129665.204,0,0,0,0,0,0,0,28, Illawarra,17,2735
5614,Corrimal Colliery Tarrawanna,2576866.319,0,0,0,0,0,0,0,28, Illawarra,17,2736
5615,Corrimal Station_East,1265646.832,0,0,0,0,0,0,0,28, Illawarra,17,2737
5618,Wollongong Botanic Gardens Keiraville,2322585.932,0,0,0,0,0,0,0,28, Illawarra,17,2738
5619,Mt Nebo Figtree,6599107.965,0,0,0,0,0,0,0,28, Illawarra,17,2739
5620,Keiraville,1544464.925,0,0,0,0,0,0,0,28, Illawarra,17,2740
5621,West Wollongong,999686.8507,0,0,0,0,0,0,0,28, Illawarra,17,2741
5622,Figtree_East,1487816.378,0,0,0,0,0,0,0,28, Illawarra,17,2742
5623,Figtree,3694639.551,0,0,0,0,0,0,0,28, Illawarra,17,2743
5624,Westfield Figtree,1184028.189,0,0,0,0,0,0,0,28, Illawarra,17,2744
5625,The Illawarra Hospital,952634.3506,0,0,0,0,0,0,0,28, Illawarra,17,2745
5628,Otford Station,37299928.98,0,0,0,0,0,0,0,28, Illawarra,17,2746
5629,Woronora Dam,103457951.3,0,0,0,0,0,0,0,28, Illawarra,17,2747
5630,Lilivale Station,6287862.904,0,0,0,0,0,0,0,28, Illawarra,17,2748
5631,Stanwell Park Station,7538554.856,0,0,0,0,0,0,0,28, Illawarra,17,2749
5634,Wombarra Station,5838701.666,0,0,0,0,0,0,0,28, Illawarra,17,2750
5635,Coledale Station,2095407.612,0,0,0,0,0,0,0,28, Illawarra,17,2751
5636,Austinmer Station,3351663.071,0,0,0,0,0,0,0,28, Illawarra,17,2752
5637,Thirroul Station_West,3772172.265,0,0,0,0,0,0,0,28, Illawarra,17,2753
5638,Thirroul Station_East,1071881.391,0,0,0,0,0,0,0,28, Illawarra,17,2754
5639,Wollongong_Pioneer Park,437097.422,0,0,0,0,0,0,0,28, Illawarra,17,2755
5641,North Wollongong Station_East,952552.7968,0,0,0,0,0,0,0,28, Illawarra,17,2756
5642,North Wollongong Station_West,962346.504,0,0,0,0,0,0,0,28, Illawarra,17,2757
5643,North Wollongong_Gipps St and Church St,772996.8991,0,0,0,0,0,0,0,28, Illawarra,17,2758
5644,Wollongong_Gilmore Park,790244.3581,0,0,0,0,0,0,0,28, Illawarra,17,2759
5645,Illawarra Regional Hospital_Wollongong Campus,367463.5905,0,0,0,0,0,0,0,28, Illawarra,17,2760
5646,Wollongong CBD_Eastern End,847473.7165,0,0,0,0,0,0,0,28, Illawarra,17,2761
5647,Wollongong CBD _Wollongong Station_East,564978.2086,0,0,0,0,0,0,0,28, Illawarra,17,2762
5648,The Illawarra Grammar School,845862.437,0,0,0,0,0,0,0,28, Illawarra,17,2763
5649,Illawarra Institute of Technology,629252.133,0,0,0,0,0,0,0,28, Illawarra,17,2764
5650,Mangerton,558391.4586,0,0,0,0,0,0,0,28, Illawarra,17,2765
5651,Port Kembla_Swan St and Evans St,1920534.878,0,0,0,0,0,0,0,28, Illawarra,17,2766
5652,Coniston Station,1497262.813,0,0,0,0,0,0,0,28, Illawarra,17,2767
5655,Bulli Colliery Bulli,3667460.836,0,0,0,0,0,0,0,28, Illawarra,17,2768
5656,Bulli Station_West,1021553.521,0,0,0,0,0,0,0,28, Illawarra,17,2769
5657,Bulli Station_East,2354262.556,0,0,0,0,0,0,0,28, Illawarra,17,2770
5658,Woonona Heights,1063186.138,0,0,0,0,0,0,0,28, Illawarra,17,2771
5659,Woonona _Southern Mines Rescue Station,2904337.281,0,0,0,0,0,0,0,28, Illawarra,17,2772
5660,Woonona High School,803773.275,0,0,0,0,0,0,0,28, Illawarra,17,2773
5661,Woonona Station,1444659.163,0,0,0,0,0,0,0,28, Illawarra,17,2774
5662,Mines Rescue Station Russell Vale,2501578.41,0,0,0,0,0,0,0,28, Illawarra,17,2775
5700,Flagstaff Hill,2063789.493,0,0,0,0,0,0,0,28, Illawarra,17,2776
5701,Cringila,2411026.196,0,0,0,0,0,0,0,28, Illawarra,17,2777
5702,Kembla Grange,1899074.438,0,0,0,0,0,0,0,28, Illawarra,17,2778
5703,Berkeley_Caroona St and Flagstaff Rd,865778.3408,0,0,0,0,0,0,0,28, Illawarra,17,2779
5704,Illawarra Sports High School,3833379.338,0,0,0,0,0,0,0,28, Illawarra,17,2780
5705,Kemblawarra_Port Kembla Leagues Club,1276776.634,0,0,0,0,0,0,0,28, Illawarra,17,2781
5706,Westfield Warrawong,398665.0161,0,0,0,0,0,0,0,28, Illawarra,17,2782
5707,Lake Heights,1439982.78,0,0,0,0,0,0,0,28, Illawarra,17,2783
5708,Illawarra Regional Hospital,1633955.354,0,0,0,0,0,0,0,28, Illawarra,17,2784
5709,Port Kembla Beach,1842092.032,0,0,0,0,0,0,0,28, Illawarra,17,2785
5710,Kemblawarra Business Park,1809127.828,0,0,0,0,0,0,0,28, Illawarra,17,2786
5711,Perkins Beach,3212327.337,0,0,0,0,0,0,0,28, Illawarra,17,2787
5712,Warrigal Aboriginal Arts,2250491.149,0,0,0,0,0,0,0,28, Illawarra,17,2788
5715,Dapto_Princes Hwy and Kanahooka Rd,1744077.708,0,0,0,0,0,0,0,28, Illawarra,17,2789
5716,Kanahooka High School,2172792.957,0,0,0,0,0,0,0,28, Illawarra,17,2790
5717,Dapto Station,1385107.31,0,0,0,0,0,0,0,28, Illawarra,17,2791
5718,Purrah Bay,1476812.059,0,0,0,0,0,0,0,28, Illawarra,17,2792
5719,Dapto,1032117.932,0,0,0,0,0,0,0,28, Illawarra,17,2793
5720,Dapto High School,1335131.918,0,0,0,0,0,0,0,28, Illawarra,17,2794
5721,Koonawarra,2057826.113,0,0,0,0,0,0,0,28, Illawarra,17,2795
5722,Dapto_Mount Brown Reserve,1726692.673,0,0,0,0,0,0,0,28, Illawarra,17,2796
5723,Penrose,7582031.001,0,0,0,0,0,0,0,28, Illawarra,17,2797
5724,Dapto Primary School,1098541.099,0,0,0,0,0,0,0,28, Illawarra,17,2798
5725,Avondale,13184443.62,0,0,0,0,0,0,0,28, Illawarra,17,2799
5726,Tallawarra Power Station,10572416.1,0,0,0,0,0,0,0,28, Illawarra,17,2800
5727,Logbridge Farm Marshall Mount,11151774.51,0,0,0,0,0,0,0,28, Illawarra,17,2801
5730,Kembla Grange Racecourse Station,4485327.456,0,0,0,0,0,0,0,28, Illawarra,17,2802
5731,Dombarton,8336409.914,0,0,0,0,0,0,0,28, Illawarra,17,2803
5732,Sheaffes Rd and Paynes Rd,5445175.187,0,0,0,0,0,0,0,28, Illawarra,17,2804
5733,West Dapto Cemetery,2524668.021,0,0,0,0,0,0,0,28, Illawarra,17,2805
5734,Horsley,3006333.752,0,0,0,0,0,0,0,28, Illawarra,17,2806
5735,Huntley,17858246.31,0,0,0,0,0,0,0,28, Illawarra,17,2807
5736,Dapto Public School,2519590.095,0,0,0,0,0,0,0,28, Illawarra,17,2808
5739,Port Kembla_Coal and Grain Handling Terminal,1871490.547,0,0,0,0,0,0,0,28, Illawarra,17,2809
5800,Calderwood,14674741.58,0,0,0,0,0,0,0,28, Illawarra,17,2810
5801,Albion Park Showground,1306980.581,0,0,0,0,0,0,0,28, Illawarra,17,2811
5802,Tullimbar,6454134.282,0,0,0,0,0,0,0,28, Illawarra,17,2812
5803,Regal Heights Shopping Centre,1482299.306,0,0,0,0,0,0,0,28, Illawarra,17,2813
5804,Albion Park,1498403.215,0,0,0,0,0,0,0,28, Illawarra,17,2814
5805,Macquarie Pass,45248405.1,0,0,0,0,0,0,0,28, Illawarra,17,2815
5806,Mount Terry Punlic School,2173161.567,0,0,0,0,0,0,0,28, Illawarra,17,2816
5807,Albion Park_Rosetta Hill,2184380.792,0,0,0,0,0,0,0,28, Illawarra,17,2817
5810,Oak Flats Station,1915262.487,0,0,0,0,0,0,0,28, Illawarra,17,2818
5811,Illawarra Regional Airport,2861366.852,0,0,0,0,0,0,0,28, Illawarra,17,2819
5812,Croom Regional Sporting Complex,1319031.056,0,0,0,0,0,0,0,28, Illawarra,17,2820
5813,Albion Park Rail,1062375.874,0,0,0,0,0,0,0,28, Illawarra,17,2821
5816,Kiama Station,4152202.586,0,0,0,0,0,0,0,28, Illawarra,17,2822
5817,Kiama_Chapman Point Reserve,2347639.962,0,0,0,0,0,0,0,28, Illawarra,17,2823
5818,Kiama Hospital,7337539.476,0,0,0,0,0,0,0,28, Illawarra,17,2824
5821,Minnamurra Station,2482692.13,0,0,0,0,0,0,0,28, Illawarra,17,2825
5822,Bombo Station,4768882.358,0,0,0,0,0,0,0,28, Illawarra,17,2826
5825,Jamberoo Golf Course,123113831.2,0,0,0,0,0,0,0,28, Illawarra,17,2827
5826,Werri Beach,6145486.522,0,0,0,0,0,0,0,28, Illawarra,17,2828
5827,Gerringong Station,92718860.43,0,0,0,0,0,0,0,28, Illawarra,17,2829
5830,Barrack Heights,432663.2331,0,0,0,0,0,0,0,28, Illawarra,17,2830
5831,Flinders,1407680.496,0,0,0,0,0,0,0,28, Illawarra,17,2831
5832,Shellharbour Workers Club,1820974.001,0,0,0,0,0,0,0,28, Illawarra,17,2832
5833,Shellharbour Beach,2766191.119,0,0,0,0,0,0,0,28, Illawarra,17,2833
5834,Shell Cove Golf Course,10424408.35,0,0,0,0,0,0,0,28, Illawarra,17,2834
5835,Dunmore_Shellharbour Station,32662943.94,0,0,0,0,0,0,0,28, Illawarra,17,2835
5838,Shellharbour Hospital,826399.2159,0,0,0,0,0,0,0,28, Illawarra,17,2836
5839,Oak Flats_North,2018279.121,0,0,0,0,0,0,0,28, Illawarra,17,2837
5840,Shellharbour City Centre,702152.8392,0,0,0,0,0,0,0,28, Illawarra,17,2838
5841,Oak Flats_South,912412.1864,0,0,0,0,0,0,0,28, Illawarra,17,2839
5842,Blackbutt,1583535.395,0,0,0,0,0,0,0,28, Illawarra,17,2840
5845,Lake Illawarra High School,1361591.626,0,0,0,0,0,0,0,28, Illawarra,17,2841
5846,Mount Warrigal,1145682.634,0,0,0,0,0,0,0,28, Illawarra,17,2842
5847,Warilla Grove Shopping Centre,1364412.574,0,0,0,0,0,0,0,28, Illawarra,17,2843
5848,Warilla,798773.7146,0,0,0,0,0,0,0,28, Illawarra,17,2844
5849,Mount Warrigal Public School,675630.134,0,0,0,0,0,0,0,28, Illawarra,17,2845
5850,Warilla Bowls and Recreation Club,820547.2797,0,0,0,0,0,0,0,28, Illawarra,17,2846
5851,Warilla High School,1751177.786,0,0,0,0,0,0,0,28, Illawarra,17,2847
5852,Shellharbour Private Hospital,1564308.426,0,0,0,0,0,0,0,28, Illawarra,17,2848
5900,Lysaghts Station,4676534.626,0,0,0,0,0,0,0,28, Illawarra,17,2849
