ZONE,ADJ_SA4,TRIP MODE,QUANTITY
1193, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,15
1193, North Sydney and Hornsby (Nsyd- Chatswood),WALK,790
1193, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,92
1193, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,228
1193, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,458
1194, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,36
1194, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,1635
1194, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,89
1194, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,99
1194, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,2
1194, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,433
1194, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,50
1194, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,27
1194, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,29
1194, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,31
1194, North Sydney and Hornsby (Nsyd- Chatswood),WALK,1019
1194, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,283
1194, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,265
1194, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,402
1195, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,33
1195, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,1170
1195, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,39
1195, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,29
1195, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,9
1195, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,582
1195, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,74
1195, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,5
1195, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,14
1195, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,18
1195, North Sydney and Hornsby (Nsyd- Chatswood),WALK,797
1195, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,159
1195, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,202
1195, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,347
1196, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,24
1196, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,1163
1196, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,37
1196, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,52
1196, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,4
1196, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,303
1196, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,43
1196, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,17
1196, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,16
1196, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,31
1196, North Sydney and Hornsby (Nsyd- Chatswood),WALK,742
1196, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,162
1196, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,187
1196, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,254
1197, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,36
1197, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,1386
1197, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,36
1197, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,61
1197, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,5
1197, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,759
1197, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,105
1197, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,9
1197, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,16
1197, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,25
1197, North Sydney and Hornsby (Nsyd- Chatswood),WALK,905
1197, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,247
1197, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,203
1197, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,301
1198, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,144
1198, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,6170
1198, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,320
1198, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,356
1198, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,4
1198, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,1647
1198, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,179
1198, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,80
1198, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,72
1198, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,140
1198, North Sydney and Hornsby (Nsyd- Chatswood),WALK,4567
1198, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,817
1198, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,939
1198, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,1395
1199, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,108
1199, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,3953
1199, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,381
1199, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,258
1199, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,4
1199, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,1038
1199, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,117
1199, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,49
1199, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,55
1199, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,86
1199, North Sydney and Hornsby (Nsyd- Chatswood),WALK,2519
1199, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,532
1199, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,992
1199, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,1083
1200, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,105
1200, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,6566
1200, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,457
1200, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,470
1200, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,4
1200, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,1416
1200, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,154
1200, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,112
1200, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,98
1200, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,172
1200, North Sydney and Hornsby (Nsyd- Chatswood),WALK,4172
1200, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,841
1200, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,1119
1200, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,1676
1201, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,35
1201, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,1056
1201, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,55
1201, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,64
1201, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,4
1201, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,579
1201, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,82
1201, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,4
1201, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,12
1201, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,14
1201, North Sydney and Hornsby (Nsyd- Chatswood),WALK,730
1201, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,156
1201, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,272
1201, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,465
1202, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,101
1202, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,4966
1202, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,338
1202, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,308
1202, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,5
1202, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,1192
1202, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,139
1202, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,56
1202, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,70
1202, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,107
1202, North Sydney and Hornsby (Nsyd- Chatswood),WALK,3060
1202, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,632
1202, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,1007
1202, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,1577
1203, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,167
1203, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,7417
1203, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,263
1203, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,293
1203, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,1589
1203, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,164
1203, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,101
1203, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,114
1203, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,200
1203, North Sydney and Hornsby (Nsyd- Chatswood),WALK,3819
1203, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,722
1203, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,1130
1203, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,1972
1204, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,34
1204, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,1416
1204, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,144
1204, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,158
1204, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,332
1204, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,41
1204, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,18
1204, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,18
1204, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,34
1204, North Sydney and Hornsby (Nsyd- Chatswood),WALK,988
1204, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,207
1204, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,334
1204, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,583
1205, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,58
1205, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,2430
1205, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,149
1205, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,189
1205, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,8
1205, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,676
1205, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,82
1205, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,26
1205, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,26
1205, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,41
1205, North Sydney and Hornsby (Nsyd- Chatswood),WALK,1328
1205, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,198
1205, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,392
1205, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,638
1206, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,32
1206, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,825
1206, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,53
1206, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,51
1206, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,3
1206, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,259
1206, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,34
1206, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,4
1206, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,8
1206, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,9
1206, North Sydney and Hornsby (Nsyd- Chatswood),WALK,545
1206, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,75
1206, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,112
1206, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,234
1207, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,99
1207, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,3429
1207, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,422
1207, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,392
1207, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,10
1207, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,980
1207, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,125
1207, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,44
1207, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,36
1207, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,64
1207, North Sydney and Hornsby (Nsyd- Chatswood),WALK,2791
1207, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,355
1207, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,814
1207, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,1544
1208, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,58
1208, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,2243
1208, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,162
1208, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,148
1208, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,5
1208, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,1119
1208, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,133
1208, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,33
1208, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,35
1208, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,43
1208, North Sydney and Hornsby (Nsyd- Chatswood),WALK,1726
1208, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,307
1208, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,495
1208, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,706
1209, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,139
1209, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,6659
1209, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,200
1209, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,243
1209, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,2
1209, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,1402
1209, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,149
1209, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,102
1209, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,121
1209, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,159
1209, North Sydney and Hornsby (Nsyd- Chatswood),WALK,4037
1209, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,812
1209, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,1042
1209, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,1626
1210, North Sydney and Hornsby (Nsyd- Chatswood),BIKE,52
1210, North Sydney and Hornsby (Nsyd- Chatswood),DRIVEALONE,2383
1210, North Sydney and Hornsby (Nsyd- Chatswood),KNR_TRN,247
1210, North Sydney and Hornsby (Nsyd- Chatswood),PNR_TRN,247
1210, North Sydney and Hornsby (Nsyd- Chatswood),SCHOOLBUS,1
1210, North Sydney and Hornsby (Nsyd- Chatswood),SHARED2,634
1210, North Sydney and Hornsby (Nsyd- Chatswood),SHARED3,77
1210, North Sydney and Hornsby (Nsyd- Chatswood),TAXI,37
1210, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SHARED,34
1210, North Sydney and Hornsby (Nsyd- Chatswood),TNC_SINGLE,54
1210, North Sydney and Hornsby (Nsyd- Chatswood),WALK,1464
1210, North Sydney and Hornsby (Nsyd- Chatswood),WALK_AB,315
1210, North Sydney and Hornsby (Nsyd- Chatswood),WALK_BM,484
1210, North Sydney and Hornsby (Nsyd- Chatswood),WALK_MR,855
1211, Northern Beaches,BIKE,18
1211, Northern Beaches,DRIVEALONE,1959
1211, Northern Beaches,SCHOOLBUS,25
1211, Northern Beaches,SHARED2,768
1211, Northern Beaches,SHARED3,76
1211, Northern Beaches,TAXI,1
1211, Northern Beaches,TNC_SHARED,3
1211, Northern Beaches,TNC_SINGLE,9
1211, Northern Beaches,WALK,440
1211, Northern Beaches,WALK_AB,73
1211, Northern Beaches,WALK_BM,29
1211, Northern Beaches,WALK_MR,4
1212, Northern Beaches,BIKE,40
1212, Northern Beaches,DRIVEALONE,2368
1212, Northern Beaches,KNR_TRN,7
1212, Northern Beaches,PNR_TRN,2
1212, Northern Beaches,SCHOOLBUS,31
1212, Northern Beaches,SHARED2,1175
1212, Northern Beaches,SHARED3,143
1212, Northern Beaches,TAXI,4
1212, Northern Beaches,TNC_SHARED,9
1212, Northern Beaches,TNC_SINGLE,20
1212, Northern Beaches,WALK,863
1212, Northern Beaches,WALK_AB,263
1212, Northern Beaches,WALK_BM,83
1212, Northern Beaches,WALK_MR,1
1213, Northern Beaches,BIKE,67
1213, Northern Beaches,DRIVEALONE,3950
1213, Northern Beaches,KNR_TRN,2
1213, Northern Beaches,PNR_TRN,4
1213, Northern Beaches,SCHOOLBUS,33
1213, Northern Beaches,SHARED2,1680
1213, Northern Beaches,SHARED3,202
1213, Northern Beaches,TAXI,11
1213, Northern Beaches,TNC_SHARED,16
1213, Northern Beaches,TNC_SINGLE,17
1213, Northern Beaches,WALK,1269
1213, Northern Beaches,WALK_AB,227
1213, Northern Beaches,WALK_BM,78
1214, Northern Beaches,BIKE,11
1214, Northern Beaches,DRIVEALONE,1108
1214, Northern Beaches,KNR_TRN,2
1214, Northern Beaches,PNR_TRN,6
1214, Northern Beaches,SCHOOLBUS,14
1214, Northern Beaches,SHARED2,480
1214, Northern Beaches,SHARED3,44
1214, Northern Beaches,TAXI,2
1214, Northern Beaches,TNC_SHARED,4
1214, Northern Beaches,TNC_SINGLE,7
1214, Northern Beaches,WALK,291
1214, Northern Beaches,WALK_AB,38
1214, Northern Beaches,WALK_BM,13
1215, Northern Beaches,BIKE,78
1215, Northern Beaches,DRIVEALONE,4694
1215, Northern Beaches,KNR_TRN,12
1215, Northern Beaches,PNR_TRN,14
1215, Northern Beaches,SCHOOLBUS,21
1215, Northern Beaches,SHARED2,2299
1215, Northern Beaches,SHARED3,253
1215, Northern Beaches,TAXI,13
1215, Northern Beaches,TNC_SHARED,14
1215, Northern Beaches,TNC_SINGLE,34
1215, Northern Beaches,WALK,1887
1215, Northern Beaches,WALK_AB,290
1215, Northern Beaches,WALK_BM,76
1216, Northern Beaches,BIKE,2
1216, Northern Beaches,DRIVEALONE,333
1216, Northern Beaches,SCHOOLBUS,5
1216, Northern Beaches,SHARED2,216
1216, Northern Beaches,SHARED3,19
1217, Northern Beaches,BIKE,6
1217, Northern Beaches,DRIVEALONE,319
1217, Northern Beaches,PNR_TRN,1
1217, Northern Beaches,SCHOOLBUS,6
1217, Northern Beaches,SHARED2,192
1217, Northern Beaches,SHARED3,26
1217, Northern Beaches,TAXI,1
1217, Northern Beaches,TNC_SHARED,1
1217, Northern Beaches,WALK,61
1217, Northern Beaches,WALK_AB,39
1217, Northern Beaches,WALK_BM,46
1217, Northern Beaches,WALK_MR,7
1218, Northern Beaches,BIKE,24
1218, Northern Beaches,DRIVEALONE,1209
1218, Northern Beaches,KNR_TRN,10
1218, Northern Beaches,PNR_TRN,10
1218, Northern Beaches,SCHOOLBUS,19
1218, Northern Beaches,SHARED2,614
1218, Northern Beaches,SHARED3,62
1218, Northern Beaches,TAXI,5
1218, Northern Beaches,TNC_SHARED,7
1218, Northern Beaches,TNC_SINGLE,13
1218, Northern Beaches,WALK,197
1218, Northern Beaches,WALK_AB,132
1218, Northern Beaches,WALK_BM,63
1218, Northern Beaches,WALK_MR,16
1219, Northern Beaches,BIKE,40
1219, Northern Beaches,DRIVEALONE,2007
1219, Northern Beaches,KNR_TRN,40
1219, Northern Beaches,PNR_TRN,46
1219, Northern Beaches,SCHOOLBUS,38
1219, Northern Beaches,SHARED2,955
1219, Northern Beaches,SHARED3,96
1219, Northern Beaches,TAXI,11
1219, Northern Beaches,TNC_SHARED,13
1219, Northern Beaches,TNC_SINGLE,19
1219, Northern Beaches,WALK,656
1219, Northern Beaches,WALK_AB,168
1219, Northern Beaches,WALK_BM,95
1219, Northern Beaches,WALK_MR,5
1220, Northern Beaches,BIKE,3
1220, Northern Beaches,DRIVEALONE,369
1220, Northern Beaches,KNR_TRN,3
1220, Northern Beaches,PNR_TRN,5
1220, Northern Beaches,SCHOOLBUS,2
1220, Northern Beaches,SHARED2,253
1220, Northern Beaches,SHARED3,22
1220, Northern Beaches,TAXI,1
1220, Northern Beaches,TNC_SHARED,4
1220, Northern Beaches,TNC_SINGLE,1
1220, Northern Beaches,WALK,36
1220, Northern Beaches,WALK_AB,28
1220, Northern Beaches,WALK_BM,13
1220, Northern Beaches,WALK_MR,1
1221, Northern Beaches,BIKE,3
1221, Northern Beaches,DRIVEALONE,297
1221, Northern Beaches,KNR_TRN,1
1221, Northern Beaches,PNR_TRN,2
1221, Northern Beaches,SCHOOLBUS,2
1221, Northern Beaches,SHARED2,117
1221, Northern Beaches,SHARED3,11
1221, Northern Beaches,TNC_SHARED,3
1221, Northern Beaches,TNC_SINGLE,4
1221, Northern Beaches,WALK,20
1221, Northern Beaches,WALK_AB,28
1221, Northern Beaches,WALK_BM,11
1222, Northern Beaches,BIKE,6
1222, Northern Beaches,DRIVEALONE,449
1222, Northern Beaches,KNR_TRN,2
1222, Northern Beaches,PNR_TRN,7
1222, Northern Beaches,SCHOOLBUS,7
1222, Northern Beaches,SHARED2,205
1222, Northern Beaches,SHARED3,20
1222, Northern Beaches,TAXI,1
1222, Northern Beaches,TNC_SINGLE,7
1222, Northern Beaches,WALK,61
1222, Northern Beaches,WALK_AB,29
1222, Northern Beaches,WALK_BM,18
1223, Northern Beaches,BIKE,13
1223, Northern Beaches,DRIVEALONE,517
1223, Northern Beaches,KNR_TRN,8
1223, Northern Beaches,PNR_TRN,6
1223, Northern Beaches,SCHOOLBUS,9
1223, Northern Beaches,SHARED2,239
1223, Northern Beaches,SHARED3,32
1223, Northern Beaches,TAXI,1
1223, Northern Beaches,TNC_SHARED,3
1223, Northern Beaches,TNC_SINGLE,5
1223, Northern Beaches,WALK,150
1223, Northern Beaches,WALK_AB,88
1223, Northern Beaches,WALK_BM,58
1224, Northern Beaches,BIKE,58
1224, Northern Beaches,DRIVEALONE,2344
1224, Northern Beaches,KNR_TRN,30
1224, Northern Beaches,PNR_TRN,45
1224, Northern Beaches,SCHOOLBUS,47
1224, Northern Beaches,SHARED2,1450
1224, Northern Beaches,SHARED3,190
1224, Northern Beaches,TAXI,16
1224, Northern Beaches,TNC_SHARED,22
1224, Northern Beaches,TNC_SINGLE,42
1224, Northern Beaches,WALK,1233
1224, Northern Beaches,WALK_AB,488
1224, Northern Beaches,WALK_BM,211
1224, Northern Beaches,WALK_MR,1
1225, Northern Beaches,BIKE,24
1225, Northern Beaches,DRIVEALONE,1159
1225, Northern Beaches,KNR_TRN,1
1225, Northern Beaches,PNR_TRN,10
1225, Northern Beaches,SCHOOLBUS,10
1225, Northern Beaches,SHARED2,808
1225, Northern Beaches,SHARED3,100
1225, Northern Beaches,TAXI,4
1225, Northern Beaches,TNC_SHARED,5
1225, Northern Beaches,TNC_SINGLE,9
1225, Northern Beaches,WALK,452
1225, Northern Beaches,WALK_AB,61
1225, Northern Beaches,WALK_BM,13
1225, Northern Beaches,WALK_MR,1
1226, Northern Beaches,BIKE,27
1226, Northern Beaches,DRIVEALONE,1858
1226, Northern Beaches,KNR_TRN,2
1226, Northern Beaches,PNR_TRN,13
1226, Northern Beaches,SCHOOLBUS,15
1226, Northern Beaches,SHARED2,757
1226, Northern Beaches,SHARED3,73
1226, Northern Beaches,TAXI,8
1226, Northern Beaches,TNC_SHARED,8
1226, Northern Beaches,TNC_SINGLE,4
1226, Northern Beaches,WALK,719
1226, Northern Beaches,WALK_AB,119
1226, Northern Beaches,WALK_BM,42
1226, Northern Beaches,WALK_MR,1
1227, Northern Beaches,BIKE,26
1227, Northern Beaches,DRIVEALONE,1601
1227, Northern Beaches,KNR_TRN,7
1227, Northern Beaches,PNR_TRN,13
